0.0389	0.0389	0.0546
0.0663	0.0663	0.1993
0.0459	0.0459	0.0914
0.0733	0.0733	0.2361
0.0528	0.0528	0.1282
0.0803	0.0803	0.2729
0.0598	0.0598	0.165
0.0872	0.0872	0.3097
