0.39694	0.	0.
0.37994000000000006	0.	0.
0.36294000000000004	0.	0.
0.34594	0.	0.
0.32894	0.	0.
0.31194	0.	0.
0.29494000000000004	0.	0.
0.27794	0.	0.
0.26094	0.	0.
0.24394000000000002	0.	0.
0.22694000000000003	0.	0.
0.20994000000000002	0.	0.
0.19294	0.	0.
0.17594	0.	0.
0.15894000000000003	0.	0.
0.14194	0.	0.
0.24748804194980573	-0.3103401886508597	0.
0.23688871531820727	-0.29704905344890326	0.
0.2262893886866088	-0.28375791824694674	0.
0.21569006205501032	-0.2704667830449902	0.
0.20509073542341183	-0.2571756478430337	0.
0.19449140879181334	-0.2438845126410772	0.
0.1838920821602149	-0.2305933774391207	0.
0.17329275552861642	-0.21730224223716418	0.
0.16269342889701796	-0.20401110703520767	0.
0.15209410226541947	-0.19071997183325118	0.
0.141494775633821	-0.1774288366312947	0.
0.13089544900222255	-0.16413770142933817	0.
0.12029612237062406	-0.15084656622738166	0.
0.10969679573902559	-0.13755543102542517	0.
0.09909746910742713	-0.12426429582346867	0.
0.08849814247582866	-0.11097316062151215	0.
-0.08832745952461935	-0.386987885461453	0.
-0.08454460364736202	-0.37041411095436205	0.
-0.08076174777010467	-0.3538403364472711	0.
-0.07697889189284733	-0.33726656194018007	0.
-0.07319603601558998	-0.32069278743308904	0.
-0.06941318013833264	-0.304119012925998	0.
-0.0656303242610753	-0.28754523841890706	0.
-0.061847468383817966	-0.27097146391181604	0.
-0.05806461250656062	-0.254397689404725	0.
-0.054281756629303284	-0.23782391489763405	0.
-0.050498900752045946	-0.22125014039054305	0.
-0.0467160448747886	-0.20467636588345203	0.
-0.042933188997531256	-0.18810259137636104	0.
-0.03915033312027392	-0.17152881686927005	0.
-0.03536747724301658	-0.15495504236217905	0.
-0.031584621365759236	-0.13838126785508803	0.
-0.35763058242518614	-0.17222581140532361	0.
-0.3423141116708451	-0.16484978784032514	0.
-0.3269976409165039	-0.15747376427532664	0.
-0.3116811701621628	-0.15009774071032814	0.
-0.2963646994078217	-0.14272171714532964	0.
-0.2810482286534805	-0.13534569358033113	0.
-0.26573175789913944	-0.12796967001533266	0.
-0.2504152871447983	-0.12059364645033417	0.
-0.23509881639045718	-0.11321762288533567	0.
-0.21978234563611607	-0.1058415993203372	0.
-0.20446587488177495	-0.09846557575533871	0.
-0.1891494041274338	-0.0910895521903402	0.
-0.1738329333730927	-0.0837135286253417	0.
-0.15851646261875157	-0.07633750506034322	0.
-0.14319999186441046	-0.06896148149534473	0.
-0.12788352111006934	-0.061585457930346234	0.
-0.35763058242518625	0.17222581140532334	0.
-0.34231411167084513	0.16484978784032486	0.
-0.326997640916504	0.1574737642753264	0.
-0.31168117016216285	0.1500977407103279	0.
-0.29636469940782173	0.1427217171453294	0.
-0.2810482286534806	0.1353456935803309	0.
-0.2657317578991395	0.12796967001533247	0.
-0.2504152871447984	0.12059364645033398	0.
-0.23509881639045724	0.11321762288533549	0.
-0.21978234563611612	0.10584159932033702	0.
-0.204465874881775	0.09846557575533854	0.
-0.18914940412743386	0.09108955219034005	0.
-0.17383293337309272	0.08371352862534157	0.
-0.15851646261875163	0.07633750506034309	0.
-0.14319999186441051	0.06896148149534462	0.
-0.12788352111006937	0.06158545793034614	0.
-0.08832745952461964	0.38698788546145285	0.
-0.0845446036473623	0.3704141109543619	0.
-0.08076174777010493	0.3538403364472709	0.
-0.07697889189284758	0.3372665619401799	0.
-0.07319603601559023	0.3206927874330889	0.
-0.06941318013833286	0.30411901292599786	0.
-0.06563032426107553	0.28754523841890695	0.
-0.06184746838381817	0.2709714639118159	0.
-0.05806461250656081	0.2543976894047249	0.
-0.05428175662930346	0.23782391489763394	0.
-0.050498900752046105	0.22125014039054294	0.
-0.046716044874788754	0.20467636588345195	0.
-0.042933188997531395	0.18810259137636096	0.
-0.03915033312027404	0.17152881686926996	0.
-0.03536747724301669	0.154955042362179	0.
-0.03158462136575934	0.13838126785508797	0.
0.24748804194980542	0.3103401886508598	0.
0.236888715318207	0.2970490534489033	0.
0.2262893886866085	0.2837579182469468	0.
0.21569006205501004	0.2704667830449903	0.
0.20509073542341158	0.25717564784303376	0.
0.19449140879181312	0.24388451264107724	0.
0.1838920821602147	0.23059337743912078	0.
0.1732927555286162	0.21730224223716424	0.
0.16269342889701774	0.20401110703520772	0.
0.1520941022654193	0.19071997183325123	0.
0.14149477563382085	0.17742883663129475	0.
0.13089544900222239	0.1641377014293382	0.
0.12029612237062391	0.15084656622738168	0.
0.10969679573902547	0.1375554310254252	0.
0.099097469107427	0.12426429582346869	0.
0.08849814247582855	0.11097316062151218	0.
0	0	0.30276000000000003
0	0	0.28576
0	0	0.26876
0	0	0.25176
0	0	0.23476
0	0	0.21776
0	0	0.20076000000000002
0	0	0.18376
0	0	0.16676000000000002
0	0	0.14976
0	0	0.13276
0	0	0.11576
0	0	0.09876
0	0	0.08176
0	0	0.06476
0	0	0.04776
